params,mean_test_score,rank_test_score
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1500}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1600}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1700}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1900}",0.29114848851146585,1051
"{'learning_rate': 0.027099999999999992, 'max_depth': 1, 'n_estimator': 1000}",0.29114848851146585,1051
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1000}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1100}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1200}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1300}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1700}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1500}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1600}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1900}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1400}",0.2911100643008137,1061
"{'learning_rate': 0.02759999999999999, 'max_depth': 1, 'n_estimator': 1800}",0.2911100643008137,1061
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1300}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1800}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1700}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1000}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1100}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1900}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1400}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1500}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1600}",0.2907251887336224,1071
"{'learning_rate': 0.02739999999999999, 'max_depth': 1, 'n_estimator': 1200}",0.2907251887336224,1071
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1200}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1300}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1400}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1500}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1600}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1700}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1800}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1900}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1100}",0.2905850044167217,1081
"{'learning_rate': 0.026899999999999993, 'max_depth': 1, 'n_estimator': 1000}",0.2905850044167217,1081
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1200}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1900}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1800}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1700}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1100}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1600}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1500}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1400}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1300}",0.29044091414484274,1091
"{'learning_rate': 0.02729999999999999, 'max_depth': 1, 'n_estimator': 1000}",0.29044091414484274,1091
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1800}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1100}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1200}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1300}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1500}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1600}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1700}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1000}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1900}",0.2903045108902614,1101
"{'learning_rate': 0.026999999999999993, 'max_depth': 1, 'n_estimator': 1400}",0.2903045108902614,1101
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1400}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1700}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1600}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1500}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1900}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1300}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1200}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1100}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1800}",0.2899356969354121,1111
"{'learning_rate': 0.026799999999999994, 'max_depth': 1, 'n_estimator': 1000}",0.2899356969354121,1111
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1000}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1100}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1200}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1300}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1400}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1500}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1600}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1900}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1800}",0.28979971221569556,1121
"{'learning_rate': 0.026699999999999995, 'max_depth': 1, 'n_estimator': 1700}",0.28979971221569556,1121
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1300}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1900}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1000}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1800}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1100}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1200}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1400}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1500}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1700}",0.28878245079457887,1131
"{'learning_rate': 0.026599999999999995, 'max_depth': 1, 'n_estimator': 1600}",0.28878245079457887,1131
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1800}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1900}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1000}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1700}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1600}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1500}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1400}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1300}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1200}",0.28706999773036435,1141
"{'learning_rate': 0.026499999999999996, 'max_depth': 1, 'n_estimator': 1100}",0.28706999773036435,1141
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.2870655687383161,1151
"{'learning_rate': 0.026099999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.2870655687383161,1151
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1400}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1100}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1000}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1800}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1700}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1600}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1900}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1300}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1200}",0.28695841557052426,1161
"{'learning_rate': 0.026299999999999997, 'max_depth': 1, 'n_estimator': 1500}",0.28695841557052426,1161
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1100}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1900}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1800}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1700}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1600}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1500}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1400}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1300}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1200}",0.28676757672674863,1171
"{'learning_rate': 0.026, 'max_depth': 1, 'n_estimator': 1000}",0.28676757672674863,1171
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1000}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1900}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1800}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1700}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1600}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1500}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1400}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1200}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1100}",0.28676269457334225,1181
"{'learning_rate': 0.026399999999999996, 'max_depth': 1, 'n_estimator': 1300}",0.28676269457334225,1181
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1900}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1800}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1700}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1600}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1500}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1400}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1300}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1200}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1000}",0.2866848073028498,1191
"{'learning_rate': 0.026199999999999998, 'max_depth': 1, 'n_estimator': 1100}",0.2866848073028498,1191
